3.86191e+08, 1.39699e+08, 5.41299e+10, -2.1423e+10, 7.78559e+10, 7.56411e+10, 1.28914e+11, -7.64682e+10, 2.25716e+11, 3.42946e+10, 4.10813e+11, 6.64173e+11, 1.30872e+12, 5.71275e+11, 2.84042e+12, 4.10444e+11
4.06685e+08, 1.50646e+08, 2.93564e+10, 5.03914e+10, 2.59837e+10, 1.05218e+11, 1.4722e+11, -2.85919e+10, 2.15753e+11, 7.46769e+10, 3.91527e+11, 6.75868e+11, 1.30198e+12, 5.86616e+11, 2.83872e+12, 4.2207e+11
4.27623e+08, 1.62236e+08, -4.51012e+10, 3.63798e+10, -3.36907e+10, 1.02728e+11, 1.48327e+11, 2.26522e+10, 1.98602e+11, 1.12572e+11, 3.71916e+11, 6.87001e+11, 1.29506e+12, 6.01878e+11, 2.83696e+12, 4.33689e+11
4.48924e+08, 1.74492e+08, -4.23216e+10, -3.92321e+10, -8.29357e+10, 6.88976e+10, 1.32107e+11, 7.12624e+10, 1.74832e+11, 1.46713e+11, 3.51996e+11, 6.97562e+11, 1.28797e+12, 6.17057e+11, 2.83516e+12, 4.45302e+11
4.70531e+08, 1.87392e+08, 3.30358e+10, -4.77565e+10, -1.06674e+11, 1.40498e+10, 1.0047e+11, 1.1155e+11, 1.45233e+11, 1.75957e+11, 3.31784e+11, 7.07544e+11, 1.2807e+12, 6.32153e+11, 2.8333e+12, 4.56906e+11
4.92418e+08, 2.00917e+08, 5.24978e+10, 2.57006e+10, -9.7626e+10, -4.50389e+10, 5.71335e+10, 1.38811e+11, 1.10792e+11, 1.9932e+11, 3.11297e+11, 7.16937e+11, 1.27325e+12, 6.47163e+11, 2.83141e+12, 4.68503e+11
5.14565e+08, 2.15059e+08, -1.72444e+10, 5.55438e+10, -5.85584e+10, -9.0288e+10, 7.178e+09, 1.49877e+11, 7.2656e+10, 2.16015e+11, 2.90551e+11, 7.25735e+11, 1.26563e+12, 6.62085e+11, 2.82946e+12, 4.80093e+11
5.36948e+08, 2.29806e+08, -5.69479e+10, -8.86876e+09, -1.42953e+09, -1.07872e+11, -4.3556e+10, 1.43484e+11, 3.2102e+10, 2.25475e+11, 2.69565e+11, 7.33931e+11, 1.25784e+12, 6.76917e+11, 2.82746e+12, 4.91674e+11
5.59562e+08, 2.4513e+08, 8.74999e+08, -5.77931e+10, 5.63038e+10, -9.24478e+10, -8.91541e+10, 1.20402e+11, -9.51095e+09, 2.27373e+11, 2.48355e+11, 7.41517e+11, 1.24988e+12, 6.91656e+11, 2.82542e+12, 5.03247e+11
5.82433e+08, 2.61027e+08, 5.79389e+10, -7.65581e+09, 9.70387e+10, -4.87508e+10, -1.24315e+11, 8.33401e+10, -5.07845e+10, 2.21637e+11, 2.26941e+11, 7.48489e+11, 1.24175e+12, 7.06302e+11, 2.82333e+12, 5.14811e+11
